timestamp,biomass,fossil_brown_coal,B03,fossil_gas,fossil_hard_coal,fossil_oil,geothermal,hydro_pumped,hydro_run,hydro_reservoir,other_renewable,solar,waste,wind_offshore,wind_onshore,other
2026-01-26 09:00:00+00:00,4649.083268,13414.3467,629.6306824999999,19370.8541825,7575.60484,431.8747325,30.67543,2539.341225,1096.19995,,78.834492,1876.149867,,6940.4842499999995,12653.67076,287.00121
2026-01-26 10:00:00+00:00,4498.761784,13466.46086,650.589165,18647.192502500002,7431.7629375,483.9355575,29.39951,1488.4691500000001,1103.90031,,77.7906,2814.437889,,6996.03275,12375.673139,298.48571000000004
2026-01-26 11:00:00+00:00,4364.306746,13406.36536,652.0933325,18620.8358275,7476.065085,422.13784,27.45171,1002.848625,1099.4143025,,78.093808,3182.28642,,7361.8682499999995,12098.004252,312.99171
2026-01-26 12:00:00+00:00,4335.958504,13388.2422925,658.4091675,18421.69593,7370.731695,413.40997500000003,24.06601,1063.8378,1107.834755,,80.117962,2834.407378,,7874.86175,11961.989884999999,314.17121
2026-01-26 13:00:00+00:00,4339.415892,13358.32178,646.8066675,18145.9301075,7322.240975,413.09665,24.189519999999998,1046.47425,1112.05601,,81.211944,2151.283875,,7427.15475,11848.004188,314.50871
2026-01-26 14:00:00+00:00,4424.9951249999995,13320.401845,587.1309175,18228.0339575,7276.4491025,413.79625,26.33087,1704.5118750000001,1112.804835,,81.015039,1287.215207,,6878.062,11580.547358,314.83046
2026-01-26 15:00:00+00:00,4669.593435,13327.9815575,587.0733325,18482.770627500002,6980.18589,175.13807500000001,26.41672,2424.775375,1206.41008,,81.458474,372.813435,,6293.22275,11178.152082249999,314.97446
2026-01-26 16:00:00+00:00,4850.10917,13315.526505,594.0758275,18901.0261275,6809.72661,230.33525,26.38624,4409.77955,1319.69,,81.294612,69.75959,,5982.2685,10726.03126825,315.27571
2026-01-26 17:00:00+00:00,4846.842066,13339.351885,526.518335,18969.006565,6772.9353075,217.876,26.46143,4614.999,1327.53764,,80.593437,42.228873,,5482.6982499999995,9957.64617675,315.33621
2026-01-26 18:00:00+00:00,4779.621988,13229.5223825,522.8858325,18604.7719,6880.910620000001,199.4185,26.458109999999998,3243.7006,1217.6865775,,79.877415,17.979877000000002,,4867.5125,9525.87234625,315.08771
2026-01-26 19:00:00+00:00,4542.7304619999995,13218.0645325,524.598335,17629.345175,6878.6786775,106.242,26.629640000000002,1672.8142249999999,1115.64364,,80.646965,15.645917,,4149.829,9080.9494065,314.97771
2026-01-26 20:00:00+00:00,4318.267775,12857.619185,524.3525025,17379.7217525,6606.6702475,106.243665,26.956319999999998,583.73475,1095.01488,,82.243962,15.563735999999999,,3434.276,8809.360212,314.82821
2026-01-26 21:00:00+00:00,4092.535621,12692.305245,524.9174975,16872.79201,6476.4416775,106.19366500000001,27.32785,913.3104000000001,1092.6378525,,82.397357,11.480642,,3160.5055,8019.251927249999,314.35821
2026-01-26 22:00:00+00:00,3971.830751,12716.7684175,524.1424999999999,16126.879655,6359.332135000001,106.043665,28.61191,2334.185975,1098.786435,,81.906572,11.903467,,3694.79275,7586.31978,315.10821
2026-01-26 23:00:00+00:00,3888.3900839999997,12627.5794475,573.5908325,16175.3245725,6014.1449225,105.75888666666667,29.04807,3963.3693749999998,1099.908875,,82.017506,11.82346,,3874.9015,6898.45490025,315.98796
2026-01-27 00:00:00+00:00,3853.155201,12477.4108875,630.378335,15944.569800000001,5999.210714999999,105.735665,28.91856,3432.6495,1101.8483425,,82.493151,10.329213,,2770.9497499999998,5946.333011000001,317.05371
2026-01-27 01:00:00+00:00,3868.816833,11842.8511975,627.126665,15791.823400000001,6081.239635,105.735665,28.80577,2789.103825,1101.324225,,82.616641,9.705223,,2240.547,4837.13454975,317.12921
2026-01-27 02:00:00+00:00,3948.4279699999997,11734.70298,643.917495,15921.207989999999,6180.004559999999,174.6411,29.119889999999998,2849.5389,1105.792215,,80.332389,10.076634,,3716.2394999999997,4476.3466495,317.43620999999996
